REF_DATE,GEO,DGUID,Alternative measures,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2022-05-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,198.3,,,,1
2022-05-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,195.2,,,,1
2022-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,147.3,,,,1
2022-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,146.6,,,,1
2022-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,150.7,,,,1
2022-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,146.8,,,,1
2022-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,146.1,,,,1
2022-05-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,150,,,,1
2022-06-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,5.5,,,,1
2022-06-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,5.3,,,,1
2022-06-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.7,,,,1
2022-06-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,199.1,,,,1
2022-06-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,195.9,,,,1
2022-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,147.8,,,,1
2022-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,147.1,,,,1
2022-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,151.6,,,,1
2022-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,147.5,,,,1
2022-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,146.9,,,,1
2022-06-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,151,,,,1
2022-07-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,5.8,,,,1
2022-07-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,5.3,,,,1
2022-07-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.6,,,,1
2022-07-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,199.8,,,,1
2022-07-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,196.7,,,,1
2022-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,148.5,,,,1
2022-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,147.8,,,,1
2022-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,151.9,,,,1
2022-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,148,,,,1
2022-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,147.3,,,,1
2022-07-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,151.1,,,,1
2022-08-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,5.8,,,,1
2022-08-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,5.1,,,,1
2022-08-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.3,,,,1
2022-08-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,200.1,,,,1
2022-08-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,197,,,,1
2022-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,148.5,,,,1
2022-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,147.9,,,,1
2022-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,151.3,,,,1
2022-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,148.3,,,,1
2022-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,147.7,,,,1
2022-08-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,151,,,,1
2022-09-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,5.8,,,,1
2022-09-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,5.3,,,,1
2022-09-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.4,,,,1
2022-09-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,201.1,,,,1
2022-09-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,197.8,,,,1
2022-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.1,,,,1
2022-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,148.4,,,,1
2022-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,151.4,,,,1
2022-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,149,,,,1
2022-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,148.3,,,,1
2022-09-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,151.5,,,,1
2022-10-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,5.8,,,,1
2022-10-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,5.5,,,,1
2022-10-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.5,,,,1
2022-10-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,202,,,,1
2022-10-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,198.5,,,,1
2022-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.7,,,,1
2022-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,149,,,,1
2022-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,152.6,,,,1
2022-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,149.4,,,,1
2022-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,148.7,,,,1
2022-10-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593707,1.9,152.5,,,,1
2022-11-01,Canada,2016A000011124,"Measure of core inflation based on a factor model, CPI-common (year-over-year percent change)",Percent,239,units,0,v108785713,1.1,6.1,,,,1
2022-11-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (year-over-year percent change)",Percent,239,units,0,v108785714,1.2,5.6,,,,1
2022-11-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (year-over-year percent change)",Percent,239,units,0,v108785715,1.3,5.5,,,,1
2022-11-01,Canada,2016A000011124,"Measure of core inflation based on a weighted median approach, CPI-median (index, 198901=100)",198901=100,435,units,0,v1481215115,1.1,202.6,,,,1
2022-11-01,Canada,2016A000011124,"Measure of core inflation based on a trimmed mean approach, CPI-trim (index, 198901=100)",198901=100,435,units,0,v1481215116,1.11,199.1,,,,1
2022-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.7,,,,1
2022-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,149,,,,1
2022-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding the effect of indirect taxes",2002=100,17,units,0,v112593704,1.6,152.8,,,,1
2022-11-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,149.8,,,,1
